Date,VTI,VXUS,BND,SPY,DJI,LTT,TLT,UPRO,TMF,SSO,UBT,CASH
1994-03-31,,,,0.002698448392174602,0.002539463707175856,-0.0012381776411970655,,0.008194551525730155,-0.004031993241051514,,,0
1994-04-04,,,,-0.015250056066382748,-0.01171905081464046,-0.029334886708189553,,-0.0456509618499419,-0.08832212044202897,,,0
1994-04-05,,,,0.02049647005238,0.022836628772593806,0.015449243694892768,,0.061588616506346346,0.04603027076721798,,,0
1994-04-06,,,,0.0,0.001175379073355126,0.0031519449621918764,,0.0,0.009138374569115312,,,0
1994-04-07,,,,0.004909618388752485,0.0036769002073522242,0.004441154700221968,,0.014828061515463804,0.013006003783205588,,,0
1994-04-08,,,,-0.007550521874306094,-0.005144506479370529,-0.005835200697817809,,-0.022552359273711933,-0.017823062410913745,,,0
1994-04-11,,,,0.004251510405012415,0.003965424330341269,0.003146509341199669,,0.012853737564243593,0.00912206770613869,,,0
1994-04-12,,,,-0.001559714795008919,-0.001935573067883278,0.005443879782244829,,-0.004579938035820408,0.01601417902927417,,,0
1994-04-13,,,,-0.005132782860968623,-0.005492043056313882,-0.006929237783843784,,-0.01529914223369952,-0.02110517366899167,,,0
1994-04-14,,,,0.00022431583669818564,0.00048614354344025766,-0.002929982480517209,,0.0007721538593009061,-0.009107407759011945,,,0
1994-04-15,,,,0.0,-0.00048590732273260084,0.00019691599260806972,,0.0,0.0002732876603638917,,,0
1994-04-18,,,,-0.006503700381251541,-0.011211344077651798,-0.01104026896457719,,-0.019411894794548273,-0.03343826721119189,,,0
1994-04-19,,,,0.0013544018058691259,-0.00016572662840220445,0.004915622798689223,,0.004162411766813727,0.014429408078607351,,,0
1994-04-20,,,,-0.001127141568981,-0.00583178169080234,0.003977264069000219,,-0.0032822183577366506,0.01161433188954034,,,0
1994-04-21,,,,0.013540961408259857,0.014958137777147901,0.01240058284257173,,0.04072209057398592,0.03688428821025487,,,0
1994-04-22,,,,-0.0011133377866844169,-0.0010567988304029873,-0.0005097374851951722,,-0.003240807010846901,-0.001846672773045834,,,0
1994-04-25,,,,0.010477039679001312,0.015649495159893542,0.008744956275218686,,0.031530325386210284,0.025917408508195742,,,0
1994-04-26,,,,-0.0011030222810500146,-0.0016838560303094722,0.0020966542750928893,,-0.0032098604939436947,0.005972502507818351,,,0
1994-04-27,,,,0.0,0.0,0.0,,0.0,0.0,,,0
1994-04-28,,,,-0.007287985865724344,-0.008441590035517935,-0.01610007271000582,,-0.021764751247966684,-0.04861767844747778,,,0
1994-04-29,,,,0.0031145717463848845,0.0036474561855459626,-0.0022924018942478536,,0.009442921588361002,-0.0071946660002038774,,,0
1994-05-02,,,,0.006431581281880663,0.005250306245229752,-0.0008313934153640816,,0.01939395019484834,-0.0028116405635525625,,,0
1994-05-03,,,,-0.0011018069634201027,0.0036179215459521625,-0.0024962556165751028,,-0.0032062145410539588,-0.007806227167185625,,,0
1994-05-04,,,,-0.001764835649680086,-0.004485234532536757,9.100009100000823e-05,,-0.005195300599833909,-4.446004446029278e-05,,,0
1994-05-05,,,,-0.0013259668508287794,-0.00048137380839705226,0.0024112829845314406,,-0.003878694203279989,0.006916388636134004,,,0
1994-05-06,,,,-0.009736667404292935,-0.0071618546687337295,-0.019213603836669306,,-0.029110795863672455,-0.05795827182746824,,,0
1994-05-09,,,,-0.008715083798882695,-0.011026025344052334,-0.008884912616267398,,-0.026046045047441735,-0.02697219816626251,,,0
1994-05-10,,,,0.007664562669071312,0.007541939466084665,0.014318397584548653,,0.023092894356420285,0.042637732436185634,,,0
1994-05-11,,,,-0.008948545861297666,-0.0074854843958964915,-0.010050174151872813,,-0.026746431234686646,-0.030467982773078755,,,0
1994-05-12,,,,0.004966139954853408,0.0065582082313780455,0.0030689110015809824,,0.014997626213766572,0.00888927268728263,,,0
1994-05-13,,,,0.0,0.0018725156316728054,0.007262500772606536,,0.0,0.02147004200035929,,,0
1994-05-16,,,,0.00022461814914640632,0.003229790582783239,0.004878348111557619,,0.0007730607966455681,0.014317584017212542,,,0
1994-05-17,,,,0.014821468672804775,0.013376004357891904,0.014838788470933116,,0.04456361236762067,0.044198905095339025,,,0
1994-05-18,,,,0.007302500553219859,0.0033005340522118,0.002888260424814909,,0.022006708008865925,0.00834732095698441,,,0
1994-05-19,,,,0.004613356766256453,0.006989222827353645,0.004064918701626023,,0.013939276647975708,0.011877295787417752,,,0
1994-05-20,,,,-0.00371747211895899,0.0019606382582508792,-0.007006378942021753,,-0.011053210007670622,-0.021336597143525576,,,0
1994-05-23,,,,-0.0017559262510975723,-0.0063562865904655845,-0.013239055212878091,,-0.005168572404086368,-0.0400346259560946,,,0
1994-05-24,,,,0.004177660510114443,0.0007374926851948927,0.0043299283427352215,,0.012632187879549676,0.012672324710745347,,,0
1994-05-25,,,,0.002846507554193025,0.0027048171378068575,0.0028083917782433473,,0.008638729011785425,0.008107715017269725,,,0
1994-05-26,,,,0.0006550218340611602,-0.0004899741698399983,0.0006055193084969153,,0.00206427185138983,0.0014990976080304285,,,0
1994-05-27,,,,0.0010909884355226765,0.0009804287244302155,-0.002602157370005639,,0.003372171655774379,-0.008123932427477235,,,0
1994-05-31,,,,-0.0015257192676547575,0.0003273766748111644,-0.003458370622051622,,-0.004477951453757924,-0.010692572183615183,,,0
1994-06-01,,,,0.0045841519318926185,0.0006545390687984516,0.006164477389305704,,0.013851662144884204,0.018175971850456794,,,0
1994-06-02,,,,-0.0010864841373316874,-0.0004892537019754005,0.0037667917221348318,,-0.0031602460627887133,0.010982914848944179,,,0
1994-06-03,,,,0.005655862519034109,0.003519562435654263,0.009615239702801676,,0.017066793906308678,0.02852825879094471,,,0
1994-06-06,,,,-0.00021630975556993318,-0.0009808547751721315,0.006269498887910384,,-0.0005497229175034504,0.018491036346270837,,,0
1994-06-07,,,,-0.001298139333621858,-0.0033461411907061995,-0.003604752933497595,,-0.003795211651659225,-0.011131719117953102,,,0
1994-06-08,,,,-0.008232235701906315,-0.0017199560159854833,-0.0027393997141494735,,-0.024597500756512597,-0.008535659459908737,,,0
1994-06-09,,,,0.005460899956312801,0.0009841443411700529,0.0008808073569806493,,0.01648190621814475,0.0023249617534816303,,,0
1994-06-10,,,,0.0017379969585052855,0.005411468796794137,-0.004012350282654328,,0.005313197224722205,-0.012354511165423302,,,0
1994-06-13,,,,0.0013012361743656967,0.0025626416144377356,-0.0030550813190762327,,0.004002914872303439,-0.009482704274689016,,,0
1994-06-14,,,,0.007797270955165679,0.008381970437099547,0.006023734414901593,,0.02349101921470339,0.01775374292724446,,,0
1994-06-15,,,,-0.0040833870621104175,-0.006401333742263764,-0.010302966955846695,,-0.012150954837124903,-0.0312263611850004,,,0
1994-06-16,,,,0.002157962883038289,0.005521830092259226,0.0028816704636322357,,0.0065730949983212154,0.00832755107343639,,,0
1994-06-17,,,,-0.012058570198104978,-0.009067676984997388,-0.007311349139487324,,-0.03607650424510858,-0.02225150773592229,,,0
1994-06-20,,,,-0.008718395815170131,-0.00923538040341246,-0.001000212166217028,,-0.026055981096304047,-0.0033180968161114015,,,0
1994-06-21,,,,-0.008575197889181915,-0.009067585985729253,-0.003398058252427198,,-0.025626387318339397,-0.01051163507474191,,,0
1994-06-22,,,,0.003992015968063866,0.004530780993373782,0.01041159279103738,,0.012075254253397946,0.030917318055651826,,,0
1994-06-23,,,,-0.005964214711729691,-0.0068943854251403,0.0012805061765592388,,-0.017793437785982722,0.003524058212217399,,,0
1994-06-24,,,,-0.02088888888888884,-0.016801429540778973,-0.011359362070262476,,-0.06256746031746016,-0.03439554652824775,,,0
1994-06-27,,,,0.017476168860644483,0.013351883726429346,0.0070004565515142635,,0.052527712931139794,0.020683909337082473,,,0
1994-06-28,,,,-0.0049074280615658905,-0.004303350970017671,-0.007858546168958811,,-0.014623077835491324,-0.02389309882433675,,,0
1994-06-29,,,,0.0031383097960098762,-0.0007057913037790331,0.0022086824067022778,,0.009514135737235977,0.006308586902646516,,,0
1994-06-30,,,,-0.006256983240223489,-0.011477890947764592,-0.01121665780074473,,-0.01867174337146412,-0.03396743371969451,,,0
1994-07-01,,,,0.0020238362941309516,0.0059835143008474725,0.0014602579276633287,,0.006170715231599204,0.004063313465529669,,,0
1994-07-04,,,,0.0,0.0,0.0,,0.0,0.0,,,0
1994-07-05,,,,0.005385996409335612,0.0015987275993034503,0.002900908644400765,,0.016257195577213186,0.008385265615741978,,,0
1994-07-06,,,,-0.0015625000000000064,0.006028780445067456,-0.0007958249797217396,,-0.00458829365079367,-0.0027049352566255363,,,0
1994-07-07,,,,0.004247708473060694,0.0037882705129949853,0.0012865873271148767,,0.012842331768388431,0.003542301663884313,,,0
1994-07-08,,,,-0.0002226179875335066,0.005617581511866815,-0.009744083949030952,,-0.0005686476133941706,-0.029549712164553172,,,0
1994-07-11,,,,-0.0035626809173902605,-0.0016580662902991236,-0.002517918932278787,,-0.010588836402964433,-0.007871217114296678,,,0
1994-07-12,,,,0.0013407821229050787,-8.911717287919418e-05,0.004645904635064191,,0.004121552717921585,0.013620253587732254,,,0
1994-07-13,,,,0.0017853157777281475,0.0004375232940643607,0.0010944460715552485,,0.005455153682390791,0.002965877897205428,,,0
1994-07-14,,,,0.01091557139674765,0.009440431068925621,0.015428677014042838,,0.0328459205394493,0.045968570724668194,,,0
1994-07-15,,,,0.00022036139268395791,0.0038938289763989957,-0.0008946713978103778,,0.0007602905272582229,-0.0030014745108914507,,,0
1994-07-18,,,,0.0017625027539105154,0.00043156153348195323,0.00534248030719259,,0.005386714610937895,0.015709980604117452,,,0
1994-07-19,,,,-0.0019793270288101235,-0.0018959213725192297,0.004815893959751891,,-0.005838774737224021,0.014130221561795355,,,0
1994-07-20,,,,-0.0046275892463640556,-0.0056131963471537745,-0.00860903272333907,,-0.013783561389885818,-0.026144558487477525,,,0
1994-07-21,,,,0.002213858755811411,0.0013897571144563814,0.00019701447298627785,,0.006740782616640581,0.00027358310149851607,,,0
1994-07-22,,,,0.0015462778882262046,0.0006939141850527524,-0.0006818388436013902,,0.004738040013884962,-0.002362976848264488,,,0
1994-07-25,,,,0.0015438906043227431,0.001820596298834867,0.0037450912013100653,,0.0047308781621745784,0.01091781328646988,,,0
1994-07-26,,,,-0.0011010790574762642,-0.0016462489042824678,-0.0013746223564954202,,-0.0032040308232224434,-0.004441327386946577,,,0
1994-07-27,,,,0.0,-0.0040715478841870925,-0.005127894840339419,,0.0,-0.015701144838478575,,,0
1994-07-28,,,,0.0019841269841270595,0.002784594419522299,0.0057473012011555,,0.006051587301587527,0.016924443286006185,,,0
1994-07-29,,,,0.010121012101209984,0.009024801451687714,0.017143375461087306,,0.0304622426528363,0.051112666065801594,,,0
1994-08-01,,,,0.004791984317142365,0.009029087528224141,-0.002036205820278833,,0.014475159300633445,-0.006426077778296816,,,0
1994-08-02,,,,0.00130067201387373,-0.0005976058907618506,0.0011020924864100217,,0.004001222390827539,0.002988817141769748,,,0
1994-08-03,,,,0.00021649707728956736,-0.0009377749445500908,0.0016066885850725646,,0.0007486975810750512,0.004502605437757377,,,0
1994-08-04,,,,-0.005627705627705738,-0.00708473736111328,-0.0019011689218292405,,-0.016783910533910866,-0.006020967082948039,,,0
1994-08-05,,,,-0.003482803656943766,-0.004984345914137533,-0.013824610485275024,,-0.010349204621624948,-0.041791291773285395,,,0
1994-08-08,,,,0.00240279598077762,0.0027648638117757918,0.0020371208691714335,,0.007307594291539208,0.005793902290053983,,,0
1994-08-09,,,,0.0017432991937240856,-0.0004311514938600543,-0.003960545139673211,,0.005329103930378606,-0.01219909573647995,,,0
1994-08-10,,,,0.003698063954753137,0.002928834643321192,-9.071391853881865e-05,,0.01119339821346576,-0.0005896020730767734,,,0
1994-08-11,,,,-0.00368443866493285,-0.004210515137678038,-0.007030966493286527,,-0.010954109645592201,-0.021410359797319898,,,0
1994-08-12,,,,0.0078311942571242,0.004748193766829279,0.006563018684046147,,0.02359278912057895,0.019371595734678126,,,0
1994-08-15,,,,-0.0004316857327864455,-0.0022341862334857476,-0.001013585065504764,,-0.0011958508491529873,-0.0033582155139746093,,,0
1994-08-16,,,,0.007125890736342006,0.00645694879916182,0.011509048231998217,,0.021476878558232368,0.034209684378534326,,,0
1994-08-17,,,,-0.0006432246998284977,-0.002137627260164337,0.0022157347106817942,,-0.001830467750279144,0.006329743814585065,,,0
1994-08-18,,,,-0.0034327397554172194,-0.005573973647417749,-0.011965403402894988,,-0.01019901291704531,-0.036213670526145283,,,0
1994-08-19,,,,-0.0006458557588805412,-8.520994932663076e-05,0.0006198784433492817,,-0.0018383609274352742,0.0015421750125875276,,,0
1994-08-22,,,,-0.0008616975441619807,-0.0010359217173399255,-0.005394134445401462,,-0.0024858862832795926,-0.016499863653664706,,,0
1994-08-23,,,,0.005605864596808926,0.006560532306822881,0.002764864946981512,,0.016916800139633127,0.007977134523484218,,,0
1994-08-24,,,,0.01072041166380789,0.018777328428451517,0.00784753363228692,,0.03226044134063002,0.02322514057940044,,,0
1994-08-25,,,,-0.002545608824777205,-0.004377744213916793,-0.007996873402879981,,-0.007537620125125266,-0.02430808052610026,,,0
1994-08-26,,,,0.014249255635899502,0.013358086002470126,0.006121768645634396,,0.042846973256904855,0.018047845619442872,,,0
1994-08-29,,,,-0.0006290626965821165,0.004586387704358286,-0.0005120636163740351,,-0.0017879817405400003,-0.0018536511665824228,,,0
1994-08-30,,,,0.002517834662190612,0.0047321646126422595,0.004264360195286663,,0.007652710335778185,0.01247562026839967,,,0
1994-08-31,,,,-0.0025115110925074203,-0.0009904781354504657,0.0017405134514681352,,-0.007435326928315912,0.004904080036944088,,,0
1994-09-01,,,,-0.003357112882920617,-0.003061260994219894,-0.0005392208259065855,,-0.009972132299555502,-0.001935122795180074,,,0
1994-09-02,,,,-0.0042105263157895334,-0.0040651656824147306,-0.004196202436794633,,-0.012532372598162252,-0.012906067627844216,,,0
1994-09-05,,,,0.0,0.003376587279119177,0.0,,0.0,0.0,,,0
1994-09-06,,,,0.0002114164904863661,0.0,-0.00392794257077071,,0.0007334558206654474,-0.012101288029772447,,,0
1994-09-07,,,,-0.0008454872120059004,-0.003193372149690876,-0.0029160245369112252,,-0.0024372552868113517,-0.009065533928193993,,,0
1994-09-08,,,,0.004865665326845713,0.0056275329688002295,0.0003030624460170707,,0.014696202329743488,0.0005917270205908947,,,0
1994-09-09,,,,-0.010526315789473684,-0.008523279735524995,-0.014163876812143096,,-0.031479741019214705,-0.04280909075388961,,,0
1994-09-12,,,,-0.0029787234042553314,-0.0037343766533068203,0.00030732351946901487,,-0.008836963863559645,0.0006045102409467271,,,0
1994-09-13,,,,0.0029876227059325773,0.0050565494231078045,0.0022581338904421443,,0.009062074467004081,0.006456941353866116,,,0
1994-09-14,,,,0.001063829787233982,0.003987257272169563,0.002758832094413295,,0.0032906957109082955,0.007959035965779567,,,0
1994-09-15,,,,0.012539851222104218,0.015030818955005142,0.00377531524646546,,0.03771876001551901,0.011008485421936063,,,0
1994-09-16,,,,-0.013014273719563338,-0.0051923680030755105,-0.013917651358265297,,-0.03894361480948366,-0.042070414392256214,,,0
1994-09-19,,,,0.0008507018290089142,0.0008567760306100121,0.004215695358102326,,0.002651311836233092,0.01232962575684666,,,0
1994-09-20,,,,-0.018912027199320027,-0.017179276148671905,-0.002568006027894326,,-0.05663687524875373,-0.008021478401143296,,,0
1994-09-21,,,,0.0,-0.004520442791457484,-0.002158362111494785,,0.0,-0.006792546651944672,,,0
1994-09-22,,,,-0.002382499458522838,-0.0006984110499532804,0.0021630307150361182,,-0.007048292026362165,0.006171631827648037,,,0
1994-09-23,,,,-0.0032566217976553557,-0.004458405106900358,-0.001125431672422327,,-0.009670659043759718,-0.003693755334727299,,,0
1994-09-26,,,,0.005009801786103332,0.004653226332615627,0.00020064515133273982,,0.015128611707516344,0.00028447513653790204,,,0
1994-09-27,,,,-0.0006501950585175799,0.003496485330867273,-0.0048299487685945245,,-0.0018513788263463905,-0.01480730662324389,,,0
1994-09-28,,,,0.007807417046193872,0.0039191931742875745,0.004140112573847627,,0.023521457487787965,0.012102877404082564,,,0
1994-09-29,,,,-0.0051646223369916505,-0.006160106029116718,-0.00433923221841326,,-0.015394660661768603,-0.013335156972700097,,,0
1994-09-30,,,,-0.0012978585334197529,-0.002879907842949002,0.002714146129627619,,-0.0037943692510529095,0.007824978071422541,,,0
1994-10-03,,,,-0.002382499458522838,0.0009627418888995386,-0.0031398873971415775,,-0.007048292026362165,-0.00973712250888505,,,0
1994-10-04,,,,-0.01476335214937038,-0.011895323235132734,-0.0022032925258731076,,-0.04419085009890479,-0.006927337895079639,,,0
1994-10-05,,,,0.00022036139268395791,-0.003627868554877093,-0.005629247204814412,,0.0007602905272582229,-0.017205201931903554,,,0
1994-10-06,,,,-0.00308437981934348,-0.003110362417950382,-0.0006098991320667761,,-0.009153933108824092,-0.002147157713660646,,,0
1994-10-07,,,,0.004419889502762494,0.0058825710623059985,0.0051638343817483,,0.01335887485749383,0.015174042827784583,,,0
1994-10-10,,,,0.010781078107810668,0.006201007433309595,0.0,,0.03244244067263835,0.0,,,0
1994-10-11,,,,0.015019590770570416,0.014526394020914176,0.005728874774269802,,0.0451579786609176,0.016869164005349088,,,0
1994-10-12,,,,0.00128672528415173,-0.00043334373702221565,-0.0021980063153983643,,0.003959382201661539,-0.00691147926365541,,,0
1994-10-13,,,,0.003212679374598537,0.0038192069984386997,0.005320964289038426,,0.00973724447300196,0.01564543254965496,,,0
1994-10-14,,,,0.004483347566182616,0.0052751320711063076,0.0019905871460536646,,0.013549249047754196,0.005654301120700677,,,0
1994-10-17,,,,-0.0021253985122209208,0.0034420414937334992,0.0004004065666676793,,-0.006276989187456413,0.0008837593825427206,,,0
1994-10-18,,,,-0.002342917997870062,-0.0016284694171404366,-0.0020935960591133215,,-0.006929547644403837,-0.006598248494800282,,,0
1994-10-19,,,,0.004696840307429523,0.004722351271461172,-0.0033938047636678475,,0.014189727271494916,-0.01049887460846386,,,0
1994-10-20,,,,-0.006587335316617132,-0.006323614597412596,-0.009596928982725423,,-0.01966279960064505,-0.029108247265636586,,,0
1994-10-21,,,,-0.004064171122994604,-0.005075233626938345,0.00231307826956742,,-0.012093307019777464,0.006621774491241943,,,0
1994-10-24,,,,-0.008376288659793826,-0.009251406984812274,-0.003929395621530741,,-0.02502965963017513,-0.01210564718205254,,,0
1994-10-25,,,,0.0010829542993285068,-0.0012216948097424419,-0.0016123982467125435,,0.0033480692471918694,-0.005154655057597948,,,0
1994-10-26,,,,0.0036780614452618285,-0.0006128930891110524,0.0,,0.011133390684991834,0.0,,,0
1994-10-27,,,,0.006035783574046155,0.006995423870194888,0.0009094187559779245,,0.018206557071344814,0.002410795950473456,,,0
1994-10-28,,,,0.021212770516391574,0.014324606789414543,0.008506305318398919,,0.06373751789838107,0.02520145563773644,,,0
1994-10-31,,,,-0.0037767519932857684,-0.00573440592674003,0.0005436639845910447,,-0.011231049630650957,0.0013135316363128164,,,0
1994-11-01,,,,-0.01116259477674798,-0.011450518407827804,-0.009237265769332348,,-0.03338857798103759,-0.028029257625457358,,,0
1994-11-02,,,,-0.005537806176783921,-0.00679199766007392,-0.002225077564323481,,-0.016514212181145415,-0.00699269301043076,,,0
1994-11-03,,,,0.005354465624330692,0.0007896526831250818,-0.0016175639173314478,,0.016162603222198424,-0.0051701520694546615,,,0
1994-11-04,,,,-0.012995313165743492,-0.008148097995916828,-0.00547402199046768,,-0.03888673314802413,-0.016739526288863358,,,0
1994-11-07,,,,0.0030218001295057324,0.0,0.0007117437722420648,,0.009164606737723546,0.0018177709992658769,,,0
1994-11-08,,,,0.0077469335054873995,0.005741860446799154,0.00428323059901995,,0.023340006865668547,0.012532231479599532,,,0
1994-11-09,,,,0.0017083066410420308,0.0002636566303116939,0.004563982310634043,,0.005224126272332441,0.013374486614441811,,,0
1994-11-10,,,,-0.007034747388616464,-0.002547139035688711,-0.005044570819820955,,-0.021005035816643043,-0.015451172776923181,,,0
1994-11-11,,,,-0.003649635036496387,-0.0053689308449263295,0.0,,-0.010849698760282812,0.0,,,0
1994-11-14,,,,0.009265244559362354,0.007433966334076086,0.006377048922199932,,0.02789494002729341,0.01881368644913948,,,0
1994-11-15,,,,-0.0032023911187020852,-0.0008799575949218067,0.004333948743624217,,-0.009507967006899907,0.012684385913412333,,,0
1994-11-16,,,,0.003212679374598537,0.004923739533133236,-0.005514791793241987,,0.00973724447300196,-0.016861835697186276,,,0
1994-11-17,,,,-0.006618274978650774,-0.004460106106314272,-0.0038378996506728785,,-0.019755618586745974,-0.011831159269478952,,,0
1994-11-18,,,,-0.0012894906511928276,-0.0033411266832982754,0.000613284689898079,,-0.0037692656043721334,0.0015223937522339194,,,0
1994-11-21,,,,-0.01011405207660854,-0.011991319071308376,0.000707202464207769,,-0.030242949880619274,0.0018041470751629894,,,0
1994-11-22,,,,-0.021739130434782608,-0.024279017697260503,0.003030969281990175,,-0.06511818495514148,0.008775447528510207,,,0
1994-11-23,,,,0.005555555555555556,-0.0009135424511756891,0.015641390972145945,,0.016765873015873015,0.046606712598977515,,,0
1994-11-24,,,,0.0,0.0,0.0,,0.0,0.0,,,0
1994-11-25,,,,0.004861878453038649,0.009154663190579697,0.0018807424307825543,,0.014684841708322297,0.005324766974887346,,,0
1994-11-28,,,,0.004398504508467183,0.008437896916891155,-0.003954454531466282,,0.0132947198746079,-0.012180823911859163,,,0
1994-11-29,,,,-0.00021896211955342929,-0.0002700852506711387,0.0,,-0.0005576800094539387,0.0,,,0
1994-11-30,,,,-0.001533070521243828,0.00018188870016445848,0.0013439822038218599,,-0.004500005214525135,0.003714486294005262,,,0
1994-12-01,,,,-0.00987058565474891,-0.010258796597160412,-0.0029311940759026395,,-0.029512550615040385,-0.009111042545168235,,,0
1994-12-02,,,,0.009304386353566719,0.012091751398995371,0.01073804734643363,,0.028012365409906505,0.03189668172184057,,,0
1994-12-05,,,,0.0010974539069358463,-0.000987820440941638,-0.0020819300716429087,,0.003391568070013888,-0.006563250532389044,,,0
1994-12-06,,,,0.0006577504933128949,0.0010769872151194428,0.010538749463091374,,0.002072457829145034,0.031298788071813806,,,0
1994-12-07,,,,-0.007230499561787868,-0.002784340420987957,-0.007089184060721,,-0.021592292336157254,-0.02158501249962332,,,0
1994-12-08,,,,-0.009490178768483772,-0.013328800274125146,0.0015900195694715684,,-0.028371329956244966,0.004452598390954387,,,0
1994-12-09,,,,0.0037878787878786674,0.0014596836990230183,0.0036634509708144726,,0.011462842712842352,0.0106728925949831,,,0
1994-12-12,,,,0.006437291897891371,0.007385312277336563,-0.0055207446161333424,,0.019411082042880463,-0.016879694165860343,,,0
1994-12-13,,,,0.003970004411116006,-0.0009063110986803064,0.005352582238602823,,0.012009219582554367,0.015740286398348152,,,0
1994-12-14,,,,0.005052724077328577,0.008422611036339156,-0.00010648169275458454,,0.01525737858119208,-0.000636905395724071,,,0
1994-12-15,,,,0.003060109289617499,0.0051197317879822,0.0003042658066085495,,0.009279534218058846,0.0005953371023653311,,,0
1994-12-16,,,,-0.0030507735890172275,0.011079626182123416,0.0004866772113396551,,-0.009053114417845334,0.001142571316558648,,,0
1994-12-19,,,,0.0013114754098361152,-0.004331278449460163,0.0026602213304146903,,0.004033632578714695,0.007663203673783755,,,0
1994-12-20,,,,-0.0030561012879284123,-0.006212572875722091,-0.0008793341318092162,,-0.009069097514578888,-0.002955462712887966,,,0
1994-12-21,,,,0.010729143858112434,0.009197934778280688,0.0015781247629018734,,0.03228663792354365,0.004416913971245303,,,0
1994-12-22,,,,-0.0030329289428074843,0.003450996896207031,-0.0021665025376864633,,-0.008999580479216104,-0.006816967930519707,,,0
1994-12-23,,,,0.0008691873098652574,0.0048520021389700865,0.002763353678904452,,0.0027067682788021216,0.007972600719253039,,,0
1994-12-27,,,,0.005427702996092054,0.007371988010737178,0.008630609896432577,,0.01638231533748251,0.02557436937183741,,,0
1994-12-28,,,,-0.00496652990714757,-0.0057487783845933445,-0.007295763653286116,,-0.01480038337223636,-0.022204751277318666,,,0
1994-12-29,,,,0.0006510416666666914,-0.0015783346225670455,-0.0022532059037019252,,0.0020523313492064234,-0.007077078028566093,,,0
1994-12-30,,,,-0.011927998265018372,0.00043824981804814256,-0.0025765773958379666,,-0.03568478844584877,-0.008047192504974217,,,0
1995-01-03,,,,0.004828797190517973,0.0008787231656979567,-0.003434180735157791,,0.014585597920760269,-0.010620002522933691,,,0
1995-01-04,,,,0.00480559196155524,0.004994164356724556,0.008432063187106372,,0.014515982233872068,0.0249787292438588,,,0
1995-01-05,,,,0.0,-0.001744585434137368,-0.0062598282327325306,,0.0,-0.01909694501565791,,,0
1995-01-06,,,,0.0010869565217390686,0.004282093629574175,0.004092997778521562,,0.0033600759144235552,0.011961533018104369,,,0
1995-01-09,,,,0.0008686210640609394,-0.001566940148574872,-0.002182115743055782,,0.0027050695413891675,-0.006863807546627663,,,0
1995-01-10,,,,0.0010848340203948178,0.0013958848589223647,0.0032955183987121036,,0.003353708410390803,0.009569094878675993,,,0
1995-01-11,,,,0.0006501950585175799,-0.0012180803467519363,0.002391620247033242,,0.002049791524759089,0.00685740042363941,,,0
1995-01-12,,,,0.00043318171973134113,-0.0011341185853036121,-0.003880885506327278,,0.0013987515084003727,-0.011960116836442151,,,0
1995-01-13,,,,0.011690842173630638,0.013171231189973156,0.00958083832335337,,0.03517173287009826,0.028425054652599792,,,0
1995-01-16,,,,0.006205863471003772,0.006109823306366218,0.0,,0.018716796762217665,0.0,,,0
1995-01-17,,,,0.00021267545725219076,-0.00042722653687124994,0.0017718515849061518,,0.0007372327209629214,0.0049980944372581375,,,0
1995-01-18,,,,-0.0010631511800979006,-0.00042740913739673143,0.0005995653151464847,,-0.0030902471910873525,0.0014812356279791366,,,0
1995-01-19,,,,-0.0055342699020859525,-0.011903852908388432,-0.0034454347988914008,,-0.01650360335705151,-0.010653764714134518,,,0
1995-01-20,,,,-0.003638698630137023,-0.004765326965826166,-0.007125140924464501,,-0.01081688954120472,-0.02169288309085382,,,0
1995-01-23,,,,0.0030075187969924935,-0.0023500728574349337,0.0003936352212684,,0.00912176274018383,0.0008634453463448825,,,0
1995-01-24,,,,0.0012850717498394148,0.0020935861548319057,-0.0017857953599587602,,0.003954421598724593,-0.005674846397336598,,,0
1995-01-25,,,,0.002780748663101659,0.0022652548735340567,0.006079534256128793,,0.008441452338511325,0.01792114245092606,,,0
1995-01-26,,,,0.0008532423208190944,-0.000260884164847735,0.003375527426160351,,0.0026589333116636324,0.009809121961020736,,,0
1995-01-27,,,,0.004049445865302594,-0.003216688541871279,0.01126396731947615,,0.01224754394511413,0.033474441640968126,,,0
1995-01-30,,,,-0.0042453831458289714,-0.00671593238966401,-0.0016633498678230976,,-0.012636943088280565,-0.0053075099209296105,,,0
1995-01-31,,,,0.0038371349392455094,0.0030740485584852613,0.004388444259319764,,0.011610611166942876,0.012847872460498974,,,0
1995-02-01,,,,-0.00021235931195593788,0.0009625740791807761,-0.0023401513692846653,,-0.0005378715866614644,-0.0073379144253143125,,,0
1995-02-02,,,,0.0059473237043330745,0.006032394556550135,-0.0016924241749431944,,0.01794117746220557,-0.0053947328422899,,,0
1995-02-03,,,,0.014146959459459495,0.014689583726235382,0.016655513421072098,,0.04254008472758483,0.04964907994575597,,,0
1995-02-06,,,,0.0041640641265874604,0.0025715253218862033,-0.0024573977912673885,,0.01259139872896873,-0.0076896536912624824,,,0
1995-02-07,,,,0.001451378809869382,-8.634416275370468e-05,-0.0003959118436294585,,0.0044533427788144946,-0.001505195848348693,,,0
1995-02-08,,,,0.0,-0.0005130302052882701,-0.0008948217691066651,,0.0,-0.003001925624780313,,,0
1995-02-09,,,,0.0,-0.0006835443681280425,-0.00406701023359612,,0.0,-0.012518491018248677,,,0
